sd_ri,sd_rs,Repeat,r_max,lwr,upr,convergence,Hit
1.6,1.9000000000000001,48,1.0022488769034703,-0.49433224999999953,2.19313825,1,0
1.6,1.9000000000000001,49,1.0033921800020829,-0.8470254249999996,1.9019065000000006,1,0
1.6,1.9000000000000001,50,1.0078452126770645,0.7849647750000003,3.4493005000000005,1,1
1.6,1.9000000000000001,51,1.0059630470491594,0.17589677500000012,1.7178607499999998,1,1
1.6,1.9000000000000001,52,1.002700941900712,-0.7886612499999998,1.35756325,1,0
1.6,1.9000000000000001,53,1.0019220558402635,-1.7745294999999994,0.31730527500000016,1,0
1.6,1.9000000000000001,54,1.0028276252252304,-0.485734975,1.55672525,1,0
1.6,1.9000000000000001,55,1.0085256485081273,-0.58204435,1.7831595,1,0
1.6,1.9000000000000001,56,1.0034848915642152,0.3782203750000001,3.267163500000001,1,1
1.6,1.9000000000000001,57,1.007546259350078,-0.3653369749999999,1.828439,1,0
1.6,1.9000000000000001,58,1.005028243595744,0.09384153000000033,1.8215187500000003,1,1
1.6,1.9000000000000001,59,1.0068329604857704,-0.8334678999999997,2.1345892500000003,1,0
1.6,1.9000000000000001,60,1.0032954653806727,0.21958320000000028,2.01579225,1,1
1.6,1.9000000000000001,61,1.0033243859241943,-0.40840709999999997,1.2136855,1,0
1.6,1.9000000000000001,62,1.0040403138981935,0.18405560000000012,2.3653025000000003,1,1
1.6,1.9000000000000001,63,1.0049023437065143,-0.23032242499999894,1.5511627500000003,1,0
1.6,1.9000000000000001,64,1.0022745987317845,-0.5449429249999996,1.3984147500000002,1,0
1.6,1.9000000000000001,65,1.0091639838489628,-0.9862118999999994,1.38060325,1,0
1.6,1.9000000000000001,66,1.0034982769071652,-0.45177434999999894,1.8532285000000002,1,0
1.6,1.9000000000000001,67,1.0070985256491465,-0.05912796999999986,2.25138,1,0
1.6,1.9000000000000001,68,1.004085471103172,0.23558325000000005,2.10871525,1,1
1.6,1.9000000000000001,69,1.004498798272811,0.13771742500000042,3.4494460000000005,1,1
1.6,1.9000000000000001,70,1.002373171970383,0.6862747250000001,2.5242835,1,1
1.6,1.9000000000000001,71,1.002433011657946,-0.5353411249999994,3.14429925,1,0
1.6,1.9000000000000001,72,1.0026193454235157,0.9001638500000003,2.6590747500000007,1,1
1.6,1.9000000000000001,73,1.0067174941959876,-1.5671134999999998,0.9920682000000003,1,0
1.6,1.9000000000000001,74,1.0019020803156446,0.49475987500000007,3.0512522500000006,1,1
1.6,1.9000000000000001,75,1.003184278409659,0.3292085250000001,2.3146402500000005,1,1
1.6,1.9000000000000001,76,1.0048530520146695,-0.6977025750000001,1.1021735000000001,1,0
1.6,1.9000000000000001,77,1.0055293658905484,-2.056949499999999,0.33181165000000007,1,0
1.6,1.9000000000000001,78,1.0036273822522281,-0.3628625249999993,2.0397727500000005,1,0
1.6,1.9000000000000001,79,1.004267027726588,-0.41083329999999973,1.939624,1,0
1.6,1.9000000000000001,80,1.005114442945924,-1.3873764999999985,1.415392,1,0
1.6,1.9000000000000001,81,1.0063896958750664,-1.8103365,0.4737282250000001,1,0
1.6,1.9000000000000001,82,1.0091165193256533,-0.4390260999999996,1.769247,1,0
1.6,1.9000000000000001,83,1.0032126135811643,0.061237012500000035,2.5519437500000004,1,1
1.6,1.9000000000000001,84,1.0042608637917523,-0.40992712499999995,1.9077832500000003,1,0
1.6,1.9000000000000001,85,1.0036028020879244,-0.146016325,1.0857845000000004,1,0
1.6,1.9000000000000001,86,1.0031793153605952,-0.016164994999999505,1.958065,1,0
1.6,1.9000000000000001,87,1.0020094891155458,-0.20919812499999987,2.109140500000001,1,0
1.6,1.9000000000000001,88,1.0031398377742033,-0.6722242499999999,2.0928685000000002,1,0
1.6,1.9000000000000001,89,1.0054195821294525,-0.6802716999999998,2.5485595,1,0
1.6,1.9000000000000001,90,1.0032981736922801,-0.02371020749999985,2.5908615000000004,1,0
1.6,1.9000000000000001,91,1.0055426116513286,0.2961276500000001,1.8416740000000005,1,1
1.6,1.9000000000000001,92,1.0054878443954063,-0.2091617,2.1506152500000004,1,0
1.6,1.9000000000000001,93,1.0045071416078806,0.14635310000000015,3.6201475,1,1
1.6,1.9000000000000001,94,1.0032259871867166,0.007175150525000663,2.09975975,1,1
1.6,1.9000000000000001,95,1.0035135299801976,-0.8900229999999998,1.2890972500000002,1,0
1.6,1.9000000000000001,96,1.0047697946454481,0.632215725,2.91350025,1,1
1.6,1.9000000000000001,97,1.0020897998707263,-0.9439773749999999,1.14250125,1,0
1.6,1.9000000000000001,98,1.0041639073815058,-1.1968367499999994,1.9723990000000002,1,0
1.6,1.9000000000000001,99,1.0071215456996423,-0.061007744999999614,2.1107747500000005,1,0
1.6,1.9000000000000001,100,1.0039286185255112,-0.5167754499999997,1.4599650000000004,1,0
1.7000000000000002,1.9000000000000001,1,1.0060303522264331,-0.7345574249999998,1.6110810000000002,1,0
1.7000000000000002,1.9000000000000001,2,1.004066498009965,-0.7399639499999999,1.3259140000000005,1,0
1.7000000000000002,1.9000000000000001,3,1.0038587155138052,0.650015675,2.7076154999999997,1,1
1.7000000000000002,1.9000000000000001,4,1.0019097127448566,-0.5525336999999999,1.16799,1,0
1.7000000000000002,1.9000000000000001,5,1.0038088069576026,0.17056822500000038,2.3213190000000004,1,1
1.7000000000000002,1.9000000000000001,6,1.0046342283402705,-0.25043612499999995,2.0858802500000007,1,0
1.7000000000000002,1.9000000000000001,7,1.0030914311783148,-0.2591367249999998,2.3255450000000004,1,0
1.7000000000000002,1.9000000000000001,8,1.0023729163263946,-0.09733880749999908,1.85434225,1,0
1.7000000000000002,1.9000000000000001,9,1.0037135725328636,-1.5584267499999997,0.6338950250000001,1,0
1.7000000000000002,1.9000000000000001,10,1.0046840036865874,-0.06551698249999974,2.4117975,1,0
1.7000000000000002,1.9000000000000001,11,1.0027487926665297,-0.019359399999999097,3.0532347500000006,1,0
1.7000000000000002,1.9000000000000001,12,1.005681300676946,0.06781213500000043,3.1401660000000002,1,1
1.7000000000000002,1.9000000000000001,13,1.0052182315794815,-0.01839630749999993,1.8972787500000001,1,0
1.7000000000000002,1.9000000000000001,14,1.0043622342708276,-0.821573775,1.2150945,1,0
1.7000000000000002,1.9000000000000001,15,1.005381659373367,0.003051821750000136,1.7489217500000005,1,1
1.7000000000000002,1.9000000000000001,16,1.004445455715239,-0.3927901749999998,1.5285445,1,0
1.7000000000000002,1.9000000000000001,17,1.0025526239317617,0.11597150000000021,2.438783,1,1
1.7000000000000002,1.9000000000000001,18,1.0048088341263792,-0.6507701249999996,1.3902455,1,0
1.7000000000000002,1.9000000000000001,19,1.008514208775873,0.555291475,3.2211712500000003,1,1
1.7000000000000002,1.9000000000000001,20,1.00189359349118,-0.7942234749999999,1.743429000000001,1,0
1.7000000000000002,1.9000000000000001,21,1.0030276457032383,-0.45787819999999996,2.440232,1,0
1.7000000000000002,1.9000000000000001,22,1.0046588089826154,0.09830695250000006,2.2306340000000002,1,1
1.7000000000000002,1.9000000000000001,23,1.0039181617702804,0.5264038750000001,2.68741825,1,1
1.7000000000000002,1.9000000000000001,24,1.0044792766299568,-1.2283899999999992,2.2660060000000004,1,0
1.7000000000000002,1.9000000000000001,25,1.0048791236469452,-0.2207048999999996,2.341735250000001,1,0
1.7000000000000002,1.9000000000000001,26,1.0037991468149492,-0.16277684999999997,2.624041,1,0
1.7000000000000002,1.9000000000000001,27,1.0074304514763162,-0.8303479999999995,1.62130375,1,0
1.7000000000000002,1.9000000000000001,28,1.0058949508062753,-1.7298144999999994,0.5818808250000003,1,0
1.7000000000000002,1.9000000000000001,29,1.0031693956896048,0.319562375,2.0245845000000005,1,1
1.7000000000000002,1.9000000000000001,30,1.006096735245945,0.2898061750000002,3.1413015000000004,1,1
1.7000000000000002,1.9000000000000001,31,1.0062637779568,-0.17206572499999934,3.0531052499999998,1,0
1.7000000000000002,1.9000000000000001,32,1.005510343503993,-0.9438780749999993,2.8600060000000003,1,0
1.7000000000000002,1.9000000000000001,33,1.0015092246000985,0.08293376250000002,2.0833075,1,1
1.7000000000000002,1.9000000000000001,34,1.0028341186465857,0.44142060000000016,3.50956125,1,1
1.7000000000000002,1.9000000000000001,35,1.0040797850037289,0.21444645000000007,2.0931295000000008,1,1
1.7000000000000002,1.9000000000000001,36,1.0034882552512692,-0.809791825,1.23267225,1,0
1.7000000000000002,1.9000000000000001,37,1.006666222913037,0.9895688750000007,3.510922500000001,1,1
1.7000000000000002,1.9000000000000001,38,1.0038039335556237,0.07187534250000051,1.83095775,1,1
1.7000000000000002,1.9000000000000001,39,1.0096535832238949,-0.44368347499999994,2.0536462500000003,1,0
1.7000000000000002,1.9000000000000001,40,1.0034760250013,-0.9475827499999994,1.5852150000000007,1,0
1.7000000000000002,1.9000000000000001,41,1.0040059389802751,-0.7400082999999998,2.4366645000000005,1,0
1.7000000000000002,1.9000000000000001,42,1.0023191940139788,1.51791575,3.47856125,1,1
1.7000000000000002,1.9000000000000001,43,1.0020412413205744,-0.5607693249999999,1.9231720000000003,1,0
1.7000000000000002,1.9000000000000001,44,1.0067745383455668,-1.39751075,1.5352172500000003,1,0
1.7000000000000002,1.9000000000000001,45,1.0051427123556567,-0.5395097,1.8817512500000007,1,0
1.7000000000000002,1.9000000000000001,46,1.0028466885666731,-0.24686677499999995,1.7258700000000002,1,0
1.7000000000000002,1.9000000000000001,47,1.0034302059903293,-0.90806015,1.2301197500000005,1,0
1.7000000000000002,1.9000000000000001,48,1.0040098121331977,-0.5095419,1.695897000000001,1,0
1.7000000000000002,1.9000000000000001,49,1.0023398165800985,-1.0832849999999998,1.14436175,1,0
1.7000000000000002,1.9000000000000001,50,1.0019507134443595,0.19281335000000008,1.9462387500000002,1,1
1.7000000000000002,1.9000000000000001,51,1.0042635766109267,-1.1021554999999996,1.2547267500000006,1,0
1.7000000000000002,1.9000000000000001,52,1.012013037286937,0.66127685,3.41053175,1,1
1.7000000000000002,1.9000000000000001,53,1.0045424796876354,0.3572637750000003,3.0608610000000005,1,1
1.7000000000000002,1.9000000000000001,54,1.0033151039020882,-0.9052053249999987,1.7590245,1,0
1.7000000000000002,1.9000000000000001,55,1.0060625623586807,0.08211914000000023,2.46248025,1,1
1.7000000000000002,1.9000000000000001,56,1.0031520874684299,0.2705111500000001,2.7814495000000017,1,1
1.7000000000000002,1.9000000000000001,57,1.0045503027895215,-0.6304752499999999,1.7651465000000004,1,0
1.7000000000000002,1.9000000000000001,58,1.0039968690796661,-0.6200496999999995,2.1657607500000013,1,0
1.7000000000000002,1.9000000000000001,59,1.0051992037593258,-0.38416689999999976,2.27089525,1,0
1.7000000000000002,1.9000000000000001,60,1.002305742768365,-1.0670685,1.0806662500000002,1,0
1.7000000000000002,1.9000000000000001,61,1.0046328284498618,0.4634603250000001,3.22953025,1,1
1.7000000000000002,1.9000000000000001,62,1.0056208194109941,-1.20787025,0.5831872000000002,1,0
1.7000000000000002,1.9000000000000001,63,1.0096577349899447,-0.6862679999999997,1.1602545000000004,1,0
1.7000000000000002,1.9000000000000001,64,1.0048509581692262,-0.010201782499999921,1.6729037500000004,1,0
1.7000000000000002,1.9000000000000001,65,1.0049943159761858,-0.10335204999999989,2.1750240000000005,1,0
1.7000000000000002,1.9000000000000001,66,1.0079591079090768,0.02301631000000013,2.123275,1,1
1.7000000000000002,1.9000000000000001,67,1.002607852577632,-0.3212898999999998,3.6942555,1,0
1.7000000000000002,1.9000000000000001,68,1.0025572438375283,-0.8060842499999993,1.7818915000000002,1,0
1.7000000000000002,1.9000000000000001,69,1.0047811520992425,-0.33897564999999985,2.0281487500000015,1,0
1.7000000000000002,1.9000000000000001,70,1.008339588740953,-1.10872575,1.7949215000000003,1,0
1.7000000000000002,1.9000000000000001,71,1.0055862826958748,-0.6750198249999999,1.5048125000000014,1,0
1.7000000000000002,1.9000000000000001,72,1.0031886150866614,0.468892975,4.11931575,1,1
1.7000000000000002,1.9000000000000001,73,1.0030012055985609,0.31905107500000013,3.245608250000001,1,1
1.7000000000000002,1.9000000000000001,74,1.0055788833070145,-0.24599089999999962,2.3605680000000007,1,0
1.7000000000000002,1.9000000000000001,75,1.006090917327881,-0.48922087499999983,1.1817705000000003,1,0
1.7000000000000002,1.9000000000000001,76,1.0038462207596544,-0.3081881499999996,2.9162287500000006,1,0
1.7000000000000002,1.9000000000000001,77,1.0056896025546427,-0.07896641999999984,2.2689045000000005,1,0
1.7000000000000002,1.9000000000000001,78,1.0025197937255872,-0.3406878749999998,1.6029795000000002,1,0
1.7000000000000002,1.9000000000000001,79,1.0041971846881248,0.08260438500000035,2.6235535000000008,1,1
1.7000000000000002,1.9000000000000001,80,1.002933985029918,-0.6207010749999998,2.1491590000000005,1,0
1.7000000000000002,1.9000000000000001,81,1.0036716201491052,0.8635813000000003,3.3080462500000007,1,1
1.7000000000000002,1.9000000000000001,82,1.005501901985217,-1.1410175,1.0533480000000008,1,0
1.7000000000000002,1.9000000000000001,83,1.007677193860771,-1.1378357499999998,1.7449355000000004,1,0
1.7000000000000002,1.9000000000000001,84,1.003309334721762,0.6584660750000002,2.06564325,1,1
1.7000000000000002,1.9000000000000001,85,1.0036902013585742,-0.8509089499999997,0.83990765,1,0
1.7000000000000002,1.9000000000000001,86,1.0036302240795845,-1.67514075,1.5749775000000001,1,0
1.7000000000000002,1.9000000000000001,87,1.005894342723827,-0.08618343749999952,2.726649250000001,1,0
1.7000000000000002,1.9000000000000001,88,1.0029598669461468,-0.8843286999999996,1.3638372500000002,1,0
1.7000000000000002,1.9000000000000001,89,1.006751649467994,0.09289645000000067,3.059574250000001,1,1
1.7000000000000002,1.9000000000000001,90,1.0037921781563346,-0.6466398999999999,0.5996732750000001,1,0
1.7000000000000002,1.9000000000000001,91,1.0040496555652043,0.19202707500000013,2.4737862500000016,1,1
1.7000000000000002,1.9000000000000001,92,1.0048974693257058,0.2959835500000001,2.96076175,1,1
1.7000000000000002,1.9000000000000001,93,1.0039651654084476,-0.620213475,0.7587511250000001,1,0
1.7000000000000002,1.9000000000000001,94,1.0018462604699245,-0.02754578249999973,1.4554980000000006,1,0
1.7000000000000002,1.9000000000000001,95,1.0063383131514652,0.12904760000000004,2.0327192500000004,1,1
1.7000000000000002,1.9000000000000001,96,1.003731276259914,0.26697210000000066,2.7286022500000002,1,1
1.7000000000000002,1.9000000000000001,97,1.0024115037501313,0.31728850000000075,3.5834977500000016,1,1
1.7000000000000002,1.9000000000000001,98,1.0039646382541931,-1.3852262499999997,0.8138745500000001,1,0
1.7000000000000002,1.9000000000000001,99,1.0046783941494901,-0.5343326249999997,1.0884747500000003,1,0
1.7000000000000002,1.9000000000000001,100,1.0015526751870902,-1.0122397499999995,1.7611805,1,0
1.8000000000000003,1.9000000000000001,1,1.0055466799847672,-0.7050255249999997,1.8459682500000003,1,0
1.8000000000000003,1.9000000000000001,2,1.004139779484875,-0.06564040999999965,2.68915725,1,0
1.8000000000000003,1.9000000000000001,3,1.011267265892338,-0.8737107499999999,1.586963,1,0
1.8000000000000003,1.9000000000000001,4,1.0031022329351873,-0.25597312499999997,2.369047250000001,1,0
1.8000000000000003,1.9000000000000001,5,1.0041342829770181,-0.29096229999999995,1.4462565,1,0
1.8000000000000003,1.9000000000000001,6,1.0060477628282858,-0.7107759999999997,2.3633467500000007,1,0
1.8000000000000003,1.9000000000000001,7,1.0029084116198788,0.25251787500000006,2.5155575,1,1
1.8000000000000003,1.9000000000000001,8,1.0030342624625326,-0.5140404999999997,1.6718979999999999,1,0
1.8000000000000003,1.9000000000000001,9,1.005402467994682,0.28335740000000004,1.7541950000000002,1,1
1.8000000000000003,1.9000000000000001,10,1.0046281875873353,-0.29395584999999913,3.325619,1,0
1.8000000000000003,1.9000000000000001,11,1.004067434036599,-0.33376302499999994,2.0715082500000013,1,0
1.8000000000000003,1.9000000000000001,12,1.0026262263219012,-0.8621315249999997,3.0364395000000006,1,0
1.8000000000000003,1.9000000000000001,13,1.0045776632585914,-0.7498826249999997,1.4263450000000002,1,0
1.8000000000000003,1.9000000000000001,14,1.0051984916276862,0.2480973500000001,1.9091779999999998,1,1
1.8000000000000003,1.9000000000000001,15,1.0048277340447873,0.5833398250000003,2.460821750000001,1,1
1.8000000000000003,1.9000000000000001,16,1.0047720908595374,-0.5407128499999999,2.6044002500000003,1,0
1.8000000000000003,1.9000000000000001,17,1.0030078051997295,-0.5888135499999998,1.80792575,1,0
1.8000000000000003,1.9000000000000001,18,1.008721735229036,0.37030020000000047,1.8947070000000001,1,1
1.8000000000000003,1.9000000000000001,19,1.004852589906102,-0.5356225999999996,1.94282025,1,0
1.8000000000000003,1.9000000000000001,20,1.001954721794099,0.7279527500000003,2.69316425,1,1
1.8000000000000003,1.9000000000000001,21,1.0053675808868099,0.2427055750000001,3.726852,1,1
1.8000000000000003,1.9000000000000001,22,1.0108598509204312,-0.27312754999999994,1.0707115,1,0
1.8000000000000003,1.9000000000000001,23,1.004426832551733,0.36283977500000003,2.43322875,1,1
1.8000000000000003,1.9000000000000001,24,1.0024613739579296,-0.7041749499999989,1.9471407500000002,1,0
1.8000000000000003,1.9000000000000001,25,1.0061187352787273,-0.04602507999999961,2.4118442500000006,1,0
1.8000000000000003,1.9000000000000001,26,1.0049244562019235,-0.2659187999999998,2.204985,1,0
1.8000000000000003,1.9000000000000001,27,1.0047112969525978,0.9909059,2.8318085,1,1
1.8000000000000003,1.9000000000000001,28,1.0035782098431383,0.44508385000000006,4.90896575,1,1
1.8000000000000003,1.9000000000000001,29,1.003489038189193,0.017060570000000018,1.4937452500000001,1,1
1.8000000000000003,1.9000000000000001,30,1.0023851891946738,-0.3684681999999995,2.4768670000000013,1,0
1.8000000000000003,1.9000000000000001,31,1.0043909457402418,-0.7521035749999992,1.5693670000000002,1,0
1.8000000000000003,1.9000000000000001,32,1.0038248950206778,0.24166177500000008,2.5748885,1,1
1.8000000000000003,1.9000000000000001,33,1.0042503358721284,-0.4842950249999997,1.57882575,1,0
1.8000000000000003,1.9000000000000001,34,1.0063526740771271,-0.3608585249999992,1.3054305000000002,1,0
1.8000000000000003,1.9000000000000001,35,1.0039327216883942,-0.7788735,1.7243580000000005,1,0
1.8000000000000003,1.9000000000000001,36,1.0033283330023979,0.0095476767500001,2.5319330000000004,1,1
1.8000000000000003,1.9000000000000001,37,1.004696903629626,0.19802287500000065,1.9180615000000003,1,1
1.8000000000000003,1.9000000000000001,38,1.0077281183117133,-1.2063564999999998,1.3278842500000008,1,0
1.8000000000000003,1.9000000000000001,39,1.004836841719479,-0.7746398499999999,1.5705110000000004,1,0
1.8000000000000003,1.9000000000000001,40,1.0028034716170962,-0.04759728749999982,1.3102550000000002,1,0
1.8000000000000003,1.9000000000000001,41,1.0054302827187869,-0.606588025,2.01406075,1,0
1.8000000000000003,1.9000000000000001,42,1.0078035098757017,-0.6383609499999998,2.512974,1,0
1.8000000000000003,1.9000000000000001,43,1.0048469817941414,-0.09561145249999968,2.583142,1,0
1.8000000000000003,1.9000000000000001,44,1.0029951978481035,-0.2592123499999998,1.3563,1,0
1.8000000000000003,1.9000000000000001,45,1.0055621305786897,0.13301910000000006,1.7046005000000002,1,1
1.8000000000000003,1.9000000000000001,46,1.0094660367303463,-0.6351380499999997,1.1920215000000003,1,0
1.8000000000000003,1.9000000000000001,47,1.0038075252679648,-1.2076127499999998,1.04153025,1,0
1.8000000000000003,1.9000000000000001,48,1.0033300923487989,-1.0528947499999999,1.1361960000000004,1,0
1.8000000000000003,1.9000000000000001,49,1.0075225806423376,-0.026466244999999975,3.1787710000000002,1,0
1.8000000000000003,1.9000000000000001,50,1.0038464757226482,-0.2643309749999999,1.51929675,1,0
1.8000000000000003,1.9000000000000001,51,1.0059164591913112,-0.9103216249999998,0.9672465500000003,1,0
1.8000000000000003,1.9000000000000001,52,1.0044608288747638,-0.3905996249999988,2.61673625,1,0
1.8000000000000003,1.9000000000000001,53,1.0046328598454737,-0.2792300999999998,2.5498805000000004,1,0
1.8000000000000003,1.9000000000000001,54,1.0038916816375605,0.38177527500000047,3.234455250000001,1,1
1.8000000000000003,1.9000000000000001,55,1.0025059414180444,-0.4688380999999998,2.00872325,1,0
1.8000000000000003,1.9000000000000001,56,1.0051630222327281,-0.8508896249999996,1.89181175,1,0
1.8000000000000003,1.9000000000000001,57,1.0027894403985795,-0.4192296499999996,1.9255485000000003,1,0
1.8000000000000003,1.9000000000000001,58,1.0034345240667832,0.06031469250000007,1.97152525,1,1
1.8000000000000003,1.9000000000000001,59,1.0090408395177057,-0.1439681249999994,2.40693975,1,0
1.8000000000000003,1.9000000000000001,60,1.003323439998343,0.90230805,2.7395422500000004,1,1
1.8000000000000003,1.9000000000000001,61,1.0047804205651565,0.5966013000000003,2.7268625,1,1
1.8000000000000003,1.9000000000000001,62,1.0031382292455946,-0.44183932499999995,2.9771847500000006,1,0
1.8000000000000003,1.9000000000000001,63,1.0094074731190317,0.7065230250000001,2.7205739999999996,1,1
1.8000000000000003,1.9000000000000001,64,1.0063064778492934,0.35066457500000014,2.44325225,1,1
1.8000000000000003,1.9000000000000001,65,1.0036613764986542,-0.14105937499999974,2.06903825,1,0
1.8000000000000003,1.9000000000000001,66,1.005152678555206,-0.2037525749999996,3.2850750000000004,1,0
1.8000000000000003,1.9000000000000001,67,1.0022036462710464,-0.7736230499999998,1.2767990000000002,1,0
1.8000000000000003,1.9000000000000001,68,1.0048236796087835,-0.6194715499999999,2.074122,1,0
1.8000000000000003,1.9000000000000001,69,1.003557089641169,-0.37154859999999984,1.81282,1,0
1.8000000000000003,1.9000000000000001,70,1.0042028584234846,0.3899966000000001,2.4201777500000006,1,1
1.8000000000000003,1.9000000000000001,71,1.003973006004278,0.037439925000000256,2.01910225,1,1
1.8000000000000003,1.9000000000000001,72,1.0021065344524591,-0.8556487999999999,1.1878027500000004,1,0
1.8000000000000003,1.9000000000000001,73,1.0037214544924848,0.3560209250000006,2.2989170000000008,1,1
1.8000000000000003,1.9000000000000001,74,1.004395974887987,-0.04086810499999998,1.9323255000000001,1,0
1.8000000000000003,1.9000000000000001,75,1.0066817236213228,-0.27620204999999937,2.1953887499999998,1,0
1.8000000000000003,1.9000000000000001,76,1.0023193841787261,-0.2616388749999999,2.24913725,1,0
1.8000000000000003,1.9000000000000001,77,1.0020564215228207,-0.27987009999999946,1.9887710000000003,1,0
1.8000000000000003,1.9000000000000001,78,1.0035635167089763,0.053808135000000104,1.6015075000000005,1,1
1.8000000000000003,1.9000000000000001,79,1.004750529801436,0.5989020500000001,2.969355,1,1
1.8000000000000003,1.9000000000000001,80,1.003272011708305,-0.8147858749999995,1.3824490000000011,1,0
1.8000000000000003,1.9000000000000001,81,1.0029985732507762,0.24122997500000007,2.2730062500000003,1,1
1.8000000000000003,1.9000000000000001,82,1.0085394685317506,0.22069272500000003,2.2292605,1,1
1.8000000000000003,1.9000000000000001,83,1.003078947665829,0.25618610000000036,2.54738475,1,1
1.8000000000000003,1.9000000000000001,84,1.004213483124151,0.8870655750000005,2.96141025,1,1
1.8000000000000003,1.9000000000000001,85,1.0057320571792336,0.09809078250000017,2.9903327500000003,1,1
1.8000000000000003,1.9000000000000001,86,1.006034653560023,-1.6206004999999992,1.5000977500000001,1,0
1.8000000000000003,1.9000000000000001,87,1.0049768618247505,0.07337031250000015,1.8812312500000004,1,1
1.8000000000000003,1.9000000000000001,88,1.002390369580338,-0.42174252500000003,1.4697830000000005,1,0
1.8000000000000003,1.9000000000000001,89,1.0071233899084988,0.809491625,2.8231960000000003,1,1
1.8000000000000003,1.9000000000000001,90,1.0029147651616679,-0.07198990749999898,2.7474220000000003,1,0
1.8000000000000003,1.9000000000000001,91,1.00681075683444,-1.1577504999999995,0.9027664500000002,1,0
1.8000000000000003,1.9000000000000001,92,1.0037470400594501,-0.3223064499999996,2.0171347500000003,1,0
1.8000000000000003,1.9000000000000001,93,1.0052185773229196,-0.17173789999999997,1.9326435,1,0
1.8000000000000003,1.9000000000000001,94,1.0033794732826542,-0.6605171249999998,1.32069575,1,0
1.8000000000000003,1.9000000000000001,95,1.0043689947726389,0.06242758000000004,2.8347055000000005,1,1
1.8000000000000003,1.9000000000000001,96,1.0017926377066362,-0.9032648249999999,1.3327910000000003,1,0
1.8000000000000003,1.9000000000000001,97,1.004833232035887,6.270113250000222e-4,1.4692830000000001,1,1
1.8000000000000003,1.9000000000000001,98,1.0018619234533677,0.01758557000000063,2.7624352500000002,1,1
1.8000000000000003,1.9000000000000001,99,1.0023764701641174,0.037932772500000066,2.4813235000000002,1,1
1.8000000000000003,1.9000000000000001,100,1.003012666382163,0.4195533750000005,2.24678375,1,1
1.9000000000000001,1.9000000000000001,1,1.003848111663374,-0.15087644999999975,2.0275515,1,0
1.9000000000000001,1.9000000000000001,2,1.0026086143375503,-0.06088445999999987,2.1156635,1,0
1.9000000000000001,1.9000000000000001,3,1.0078499919340518,-0.21761222499999971,1.3072410000000005,1,0
1.9000000000000001,1.9000000000000001,4,1.0026991880626897,-0.12274667499999999,2.6367105000000004,1,0
1.9000000000000001,1.9000000000000001,5,1.0047191620171876,0.6154870750000001,2.2778305,1,1
1.9000000000000001,1.9000000000000001,6,1.0047276088428163,-0.6140811249999999,1.955543500000001,1,0
1.9000000000000001,1.9000000000000001,7,1.0068540151464198,-1.624778,2.0558735,1,0
1.9000000000000001,1.9000000000000001,8,1.004824611592672,-0.12381382499999968,1.8966075,1,0
1.9000000000000001,1.9000000000000001,9,1.0025551400524482,-0.047031085,3.1440305000000004,1,0
1.9000000000000001,1.9000000000000001,10,1.0031349542591517,0.21846792500000065,2.92429675,1,1
1.9000000000000001,1.9000000000000001,11,1.0036431659496685,-0.60675395,1.458961,1,0
1.9000000000000001,1.9000000000000001,12,1.0039248615907252,0.48311095000000004,2.9154672500000007,1,1
1.9000000000000001,1.9000000000000001,13,1.0039117523451855,-1.1776549999999992,1.5845822500000004,1,0
1.9000000000000001,1.9000000000000001,14,1.0038682499937417,-0.02551114249999988,2.2310592500000004,1,0
1.9000000000000001,1.9000000000000001,15,1.004666922561326,-1.0684624999999994,1.5215297500000002,1,0
1.9000000000000001,1.9000000000000001,16,1.0065104360898292,-1.4524607499999995,1.4558842500000002,1,0
1.9000000000000001,1.9000000000000001,17,1.0018399556910134,0.1877239500000002,2.193476,1,1
1.9000000000000001,1.9000000000000001,18,1.004201172746833,-0.3132462499999995,1.55503075,1,0
1.9000000000000001,1.9000000000000001,19,1.0020545943383228,-0.29288939999999997,2.463491000000001,1,0
1.9000000000000001,1.9000000000000001,20,1.0040643734358432,-0.32444977499999966,1.5912367500000002,1,0
1.9000000000000001,1.9000000000000001,21,1.0029836527343363,-0.4587329499999998,2.5576250000000003,1,0
1.9000000000000001,1.9000000000000001,22,1.0025777388753578,0.1238786500000001,2.3216620000000003,1,1
1.9000000000000001,1.9000000000000001,23,1.001917669158706,0.24465465000000014,3.0155987499999997,1,1
1.9000000000000001,1.9000000000000001,24,1.0069281148730203,-0.2329485499999998,1.21455,1,0
1.9000000000000001,1.9000000000000001,25,1.0041719418968165,-0.1602095749999994,1.9373725000000004,1,0
1.9000000000000001,1.9000000000000001,26,1.004591090326071,0.1366914000000001,2.8261322500000006,1,1
1.9000000000000001,1.9000000000000001,27,1.0079108212434935,-1.5232249999999998,0.2172904000000001,1,0
1.9000000000000001,1.9000000000000001,28,1.0033980319977405,-0.29866649999999995,2.87385125,1,0
1.9000000000000001,1.9000000000000001,29,1.002547599607227,0.22861775000000006,2.7474220000000007,1,1
1.9000000000000001,1.9000000000000001,30,1.0021916043052899,-1.1518377499999994,0.7568140750000012,1,0
1.9000000000000001,1.9000000000000001,31,1.0063599127909786,-2.0171534999999996,2.1313502500000014,1,0
1.9000000000000001,1.9000000000000001,32,1.003642497853818,-0.444424124999999,2.6987052500000006,1,0
